"URL","NOMBRE","DESCRIPCION","EMPRESA","LUGAR DE TRABAJO","PUBLICADO","TIPO CONTRATO","AREA"
"https://www.zonajobs.com.ar/empleos/desarrollador-.net-zona-parque-patricios-urgente-kaizenrh-1888828.html?indiceAviso=20","Desarrollador .NET ( zona Parque Patricios ) URGENTE!!!","En KaizenRH buscamos Desarrolladores .NET para sumarse a reconocida Compañía de servicios de Consultoría IT y Software Factory para importantes proyectos de desarrollo de Entidades Financieras de primera linea.Requisitos ExcluyentesContar con Experiencia en las siguientes tecnologías:Microsoft .NET Framework 4.5 o superiorC# VB.net ASP.netWebservices SOAP y RESTMicrosoft SQL Server 2012/2016 querys stored procedures triggersMVC .NET HTML5 CSS Javascripts Entity Framework JQuery y Boostrap (deseables)Graduados o Estudiantes avanzados de las carreras de sistemas o afinesSe valora la experiencia en consultoria. BeneficiosTrabajo en relación directa efectiva y con continuidad laboral.Obra Social Prepaga OSDEActualización salarial periódicaBonos por productividadBonos por objetivos semestrales / anualesFlex Time en las puntasCapacitación Constante a cargo de la EmpresaExcelente clima laboral propicio para el desarrollo profesional Lugar y Horario de trabajo: zona Polo Tecnológico Parque Patricios CABA. De Lunes a Viernes de 09 a 18 hs. 

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","KaizenRH","Capital Federal Buenos Aires","Publicado hace 38 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/analista-programador-.net-zona-microcentro-caba-kaizenrh-1888826.html?indiceAviso=21","Analista Programador .Net ( zona Microcentro - CABA)","En KaizenRH buscamos Analista Programador .Net  para trabajar dentro de Compañía Multinacional para proyectos de segmento bancario corporativo. Requisitos ExcluyentesAl menos 2 años de experiencia en programación .Net  2013 o superior.2 años de experiencia en Base de datos SQL Server 2008 o superior.MVC Framework 4.5 Estudiante en carreras afines a Sistemas Informáticos.Manejo del idioma inglés intermedio - avanzado Será valorado contar con experiencia en:Javascript HTML CSS Ajax Jquery Entity Framework Flutter  Competencias personalesPredisposición para aprender.Muy Buena PresenciaExcelente trato hacia el clientePro actividadActitud para el trabajo en equipo Competencias personalesPredisposición para aprender.Muy Buena PresenciaExcelente trato hacia el clientePro actividadActitud para el trabajo en equipo Tareas:Programación sobre aplicaciones desarrolladas por la empresa.Atención de incidentes y requerimientos.Mantenimiento Evolutivo de aplicaciones  BeneficiosRelación de dependencia directa y continuidad laboral.Obra social Prepaga de Primera LíneaActualizaciones salarialesCapacitaciones técnicas funcionales y de management a cargo de la empresa.Clases de InglesFlex Time en las puntas Lugar y Horario de trabajo: Microcentro CABA. De Lunes a Viernes de 09 a 18 hs 

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","KaizenRH","Capital Federal Buenos Aires","Publicado hace 38 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/desarrollador-xamarin-ssr-zona-belgrano-caba-urgente-kaizenrh-1888825.html?indiceAviso=22","Desarrollador XAMARIN SSr ( zona Belgrano - CABA) URGENTE!!!","En KaizenRH nos encontramos en búsqueda de Desarrollador XAMARIN SSr para Importante empresa de soluciones de Software. RequisitosContar con experiencia comprobable de al menos dos años en Xamarin y como desarrollador MobileBases de datos SQL Server Buscamos personas con buenas relaciones interpersonales proactiva flexible con capacidad para el trabajo en equipo. TareasDesarrollar productos y procesos cumpliendo con las prácticas y valores de Scrum XP y normas propias del área de investigación y Desarrollo. BeneficiosTrabajo en relación directa efectiva y con continuidad laboral.Excelente escala salarial con respecto al mercado!Obra Social-Prepaga OSDE 210 incluye Grupo FamiliarUn día de Home Working por semana.Flex Time en las puntasCapacitación continua.Frutas los lunesMedialunas los viernes.  Lugar y horario de trabajo: Belgrano CABA. De Lunes a Viernes de 09 a 18 hs

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","KaizenRH","Capital Federal Buenos Aires","Publicado hace 38 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/programador-a-de-produccion-para-planta-industrial-zona-pilar--salespower-sa-1888803.html?indiceAviso=23","Programador/a de Producción para Planta Industrial – ZONA PILAR","Importante empresa de Consumo Masivo busca incorporar un/a Programador/a de Producción para incorporar a su equipo de trabajo de su Planta en la Zona de Pilar. Sus principales responsabilidades serán:Gestionar con las áreas productivas la correcta ejecución de los planes de producción para abastecer al negocio en tiempo y forma.Será el representante de Planning en la planta ejecutando los planes de producción gestionando soluciones a operaciones teniendo en cuenta los objetivos del negocio. Diseñar la secuencia mensual de producción por SKU/recurso en función del plan de producción acorde a las necesidades el negocio y de la Planta.Optimizar periódicamente la secuencia priorizando en base al alcance a nivel local expo y rueda lógica. Reflejando la misma diariamente en el sistema. Planificar el requerimiento de Materias Primas garantizando la cobertura objetivo y reduciendo el WO al mínimo.Asegurar el abastecimiento de Materias Primas para cumplir la programación propuesta y nuevos proyectos. Generando las órdenes de compra y activando las mismas con los proveedores. Los requisitos del puesto son:Estudiantes avanzados o graduados de Ingeniería Industrial o Licenciatura en Administración de Empresas.Experiencia previa en tareas afines en plantas industriales. Se valorará el pasaje por sectores como Planning Operaciones Producción Mantenimiento.Conocimientos intermedios de Microsoft Excel (tablas dinámicas funciones formulas).Nivel de idioma ingles intermedio.Se valorará el conocimiento de Sistema SAP y  el manejo de APO será considerado un plus. Condiciones de contratación:  Jornada de trabajo: Lunes a Viernes de 7:30 a 16:30hs. Lugar de trabajo: Planta Pilar Parque Industrial Pilar.Tipo de contrato: Efectivo a través de la empresa. En Manpowergroup promovemos una cultura inclusiva y diversa basada en el respeto y en la igualdad de oportunidades. Valorando los diferentes aportes de las personas sin importar su condición raza religión etnia nacionalidad genero orientación sexual edad y discapacidad.

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","SalesPower SA","Pilar Buenos Aires","Publicado hace 39 días","Full-time","Programación de producción"
"https://www.zonajobs.com.ar/empleos/desarrolladores-vb6-trabajo-full-remoto-para-gente-del-interior-del-pais-bd-capital-humano-1888796.html?indiceAviso=25","Desarrolladores VB6 - Trabajo Full Remoto para gente del Interior del País","Estamos buscando Desarrolladores VB6 para trabajar en forma REMOTA FULL-TIME (Relacion de Dependencia Directa) con una empresa de desarrollo e implementación de ERP líder regional en su rubro.Ofrecen: Flex. horaria Osde grupo Fliar Bonus capacitaciones desarrollo profesional 2 actualizaciones salariales al año (mínimo) semana adicional de vacaciones y otros.Se requiere experiencia en desarrollo con VB6 y Sql Server. Será muy valorada experiencia en Metodologías Ágiles (Scrum). .Horario: de lunes a viernes de 9 a 18 hs (flexible en las puntas a convenir)               Lugar: La empresa está ubicada CABA-Belgrano. Serán tomadas en cuenta personas que residan en Argentina ya que el trabajo es REMOTO.. 

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","BD Capital Humano","Capital Federal Buenos Aires","Publicado hace 39 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/desarrollador-frontend-sr-baires-hr-1884336.html?indiceAviso=26","Desarrollador Frontend SR","Para importante y reconocida empresa ubicada en Capital Federal estamos en búsqueda de desarrolladores Frontend SR  responsables de:Participar del ciclo completo de desarrollo de producto desde el análisis prototipado y pruebas con usuarios hasta la mejora continua de las soluciones.Construir sistemas de Front End eficientes y reutilizables.Participar en la generación de nuevos productos junto a profesionales de diseño y desarrollo de software.Identificar y comunicar las mejores prácticas para la ingeniería de Front End participando en el diseño y revisión del código.Requisitos:Tener formación en Ingeniería en Sistemas o carreras afines.Poseer experiencia previa de 4 años en Front End en ambientes de alto desempeño.Tener experiencia con tecnologías web abiertas como JavaScript HTML y CSS.Contar con experiencia en NodeJS Express React Sass WPO y SEO.Beneficios:OSDE 310 para grupo familiarUn home office semanal (con posibilidad de que sean dos)Bonos anuales por performanceDescuentos y beneficios exclusivos!

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Baires HR","Capital Federal Buenos Aires","Publicado hace 39 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/desarrolladores-backend-baires-hr-1882213.html?indiceAviso=27","Desarrolladores Backend","Para importante y reconocida empresa ubicada en Capital Federal estamos en búsqueda de desarrolladores backend responsables de:·  Participar activamente durante las fases de diseño de producto analizando requerimientos y proponiendo alternativas superadoras.·  Colaborar en definiciones de arquitectura pensando siempre en soluciones que resulten escalables.·  Velar por la calidad de código.·  Dar soporte en el mantenimiento evolutivo.Requisitos:·  Tener experiencia previa de 2 años o más desarrollando en lenguajes de programación como Java Golang NodeJS entre otros.·  Contar con experiencia en bases de datos relacionales y ORMs.·  Tener experiencia en herramientas de monitoring como New Relic o similares como así también desarrollando APIs REST.Beneficios:OSDE 310 para grupo familiarUn home office semanal (con posibilidad de que sean dos)Bonos anuales por performanceDescuentos y beneficios exclusivos!

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Baires HR","Capital Federal Buenos Aires","Publicado hace 39 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/programadores-.net-ssr-sr-baires-hr-1859000.html?indiceAviso=28","Programadores .NET Ssr/Sr","Estamos buscando Programadores .NET para una empresa de IT nacional con subsidirias en LATAM y Europa. Apuntamos a perfiles con al menos 2/3 años de experencia en posiciones similares.  Las tareas de la posicion seran:Análisis de requerimientos y documentación [Excluyente]Priorización de tareas y backlog [Deseable]Relacionamiento con usuarios y clientes [Deseable]Conocimiento del negocio (Petróleo) [Deseable] REQUISITOSSe requiere experiencia en:  Desarrollo en base de datos (Oracle preferentemente) [Excluyente]Desarrollo web pero en tecnologías no tan nuevas (ASP clásico .NET WebForms etc) [Excluyente]C#Beneficios: La relacion de dependencia es directa con la empresa quien otorga excelentes beneficios (clases de ingles incompany home office semanal Prepaga para el grupo familiar y mas)

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Baires HR","Capital Federal Buenos Aires","Publicado hace 39 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/desarrollador-java-ssr-sr-baires-hr-1870052.html?indiceAviso=29","Desarrollador Java Ssr/Sr","Nuestro cliente es una importante empresa de tecnología y negocios dedicada a brindar soluciones informáticas. Se focaliza en que las tecnologías puedan ser usadas por organizaciones locales con idiosincrasia local. Aprender estudiar y proponer soluciones para los problemas que plantean sus clientes son los objetivos de la empresa. Se manejan con industrias del rubro: ·  Energía ·  Financiero ·  Salud ·  Tecnología ·  Retail ·  Telcos y Medios ·  Agro   Actualmente se encuentran en la búsqueda de un Programador Java con experiencia comprobable para trabajar en sus oficinas ubicadas en Microcentro. Están incorporando desarrolladores de diferentes seniorities.  Tareas: Quien ocupe la posicion sera responsable de:Desarrollar aplicaciones Java WebDiseñar y desarrollar tests unitarios automáticosParticipar en las daily meetings retros etc.Requisitos:Contar con experiencia de al menos 2 años en roles de desarrollo fullstack sobre plataforma javaContar con experiencia en Javascript SOAP HTMLConocimientos generales de alguno de los siguientes: Apache Weblogic WebSphereOrientamos la búsqueda a graduados y/o estudiantes (al menos 3er año) de carreras de Ingeniería en Informática Licenciatura en Sistemas o afines.Manejo de base de datosBeneficios:- La posibilidad de crecer profesionalmente en un ambiente dinámico y flexible con espíritu ágil. - Capacitación técnica continúa relacionada con el perfil mentoreo con expertos y líderes de la practica. - Capacitación en herramientas de negociación gestión liderazgo y agilidad. - Programas de certificación. - Contratación en relación de dependencia. - Inglés orientado a negocio

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Baires HR","Capital Federal Buenos Aires","Publicado hace 39 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/analista-programador-semi-sr-java-javascript-angular-accusys-technology-1887130.html?indiceAviso=3","Analista Programador Semi Sr Java Javascript Angular","Somos una de las principales empresas de la región dedicada a desarrollar y mantener aplicaciones de software para la innovación y mejora de la gestión con una oferta de soluciones y servicios avanzados propios e integrados de terceras partes asociadas de alto valor añadido en tecnología que permiten a nuestros clientes resolver sus asuntos mas críticos y mejorar sus procesos eficiencia rentabilidad y diferenciación.   Con una fuerte presencia en 5 países de la región para otorgar a nuestros clientes apoyo y soporte constante desarrollamos soluciones tecnológicas integrales en industrias como Banca Financiera Seguros manufactura Gobierno entre otros.   Contamos con un equipo de más de 250 profesionales altamente capacitados que gracias a su capacidad multidisciplinaria y especialización permite acercar soluciones innovadoras a los desafíos de nuetros clientes de todos los mercados.  Accusys Technology regional líder en productos y servicios de Software para Banca y Seguros seleccionará un Analista Programador Java Javascript Angular  Semi Sr para trabajar en sus oficinas de Microcentro.Apuntamos a una persona responsable con buena predisposición proactivo y de facilidad de aprendizaje.Dicha persona será responsable de:*Análisis y desarrollo de la solución XSell de Cobis para un proyecto nuevo nuevo de Venta de Productos.Funciones:*Analizar*Diseñar Técnicamente*Programar en Java JavaScript Angular CSS*Realizar pruebas técnicas*Realizar Soporte*Documentar técnicamenteRequisitos: Conocimientos requeridos:*Análisis y Diseño de sistemas.*SQL Server/Sybase*Java Javascript css*Conocimientos de Servicios Web*Angular HTML*Conocimiento Servicios Web (deseable)*Ingles: Nivel Básico.*Estudios: Ser graduado o estar cursando las carreras de sistemas.*Edad: a partir de los 22 años*Lugar: Capital Federal Argentina. (Microcentro)*Horario: Lunes a viernes de 09:30  a 18:30 hs.*La modalidad de contratación: Relación de dependencia directa con la Empresa.*Contacto: Por favor enviar CV incluyendo remuneración bruta pretendida. Beneficios: Te ofrecemos:Prepaga para grupo familiarRed de clubes con 60 % de descuentoInglés In Company

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Accusys Technology","Capital Federal Buenos Aires","Publicado hace 44 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/desarrollador-de-software-castelnuovorh-1888733.html?indiceAviso=0","DESARROLLADOR DE SOFTWARE","Para una empresa con alto potencial de crecimiento y alto nivel de profesionalismo en el mercado Tecnológico buscamos un Ingeniero Electrónico o Lic. en Sistemas de Información. Será su función el desarrollo de Módulos de software la investigación de soluciones de software a problemas (bugs) el seguimiento y control de avances de los procesos de desarrollo. Seguimiento y documentación de proyectos desarrollo de pruebas de concepto (PoC) en los clientes. Capacitación y detección de necesidades de clientes.Es excluyente contar con:  2 años de Experiencia en Desarrollo de Software con lenguaje C/C++ y Phyton con lenguaje Java y/o Node.JS y experiencia en Integraciones API REST/SOAP. Conocimientos de protocolos de redes LAN y WAN modelos TCP/IP modelo OSI. Conocimientos de infraestructura IT (Redes/Servidores/base de datos). Conocimientos de SO LINUX instalación de paquetes edición de archivos manejo de servicios logs. Conocimientos de servicios WEB IIS APACHE TOMCAT protocolos etc. INGLÉS AVANZADO. Es deseable contar con:  Conocimientos en SQL MySQL MariaDB MongoDB Oracle Postgress Kafka RabbitMQ. Experiencia en Desarrollo de software con lenguaje PHP Lenguaje.NET HTML5/CSS/JavaScript.La empresa ofrece excelentes condiciones de contratación participación en proyectos tecnológicos de grandes compañías y capacitación técnica con certificación local e internacional. 

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","CastelnuovoRH","Capital Federal Buenos Aires","Publicado hace 43 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/programador-plc-robotica-perfiles-innovadores-y-creativos-tecnicos-graduados-o-estudiantes-rh-pyme-1888726.html?indiceAviso=1","PROGRAMADOR PLC  Róbotica  ( ¡Perfiles innovadores y creativos!) Técnicos  Graduados  o Estudiantes","PROGRAMADOR PLC SENIOR Buscamos perfiles innovadores creativos con ganas de incursionar y desarrollarse en PLC y Róbotica. Edad: 25 a 40 años El objetivo principal del puesto es liderar la programación de PLC en distintos  proyectos respetando los lineamientos técnicos y éticos de su empleador teniendo contacto directo interno con niveles gerenciales y personal a cargo para la coordinación de proyectos  como así también contacto externo con el responsable del proyecto Requisitos·      Técnicos  Graduados o estudiantes avanzados de la carrera de Ingeniero Electrónico y/o automatización y control. ·        Conocimientos técnicos requeridos 3 años en empresas de automatización : PLC  tecnología Allen Bradley y Siemens TIA PORTAL ·        Manejo intermedio / avanzado de idioma inglés ·        Perfil proactivo con excelentes relaciones interpersonales fuerte orientación al trabajo en equipo y flexibilidad para trabajar en un entorno dinámico variando según los requerimientos de los clientes Se ofrece:Posición efectiva en una empresa con proyección internacional.CapacitacionesPosibilibidad de CrecimientoExcelente clima laboral.Zona de trabajo: Villa Martelli. Horario laboral de lunes a viernes de 9 a 18hs  

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Rh Pyme","Villa Martelli Buenos Aires","Publicado hace 43 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/programador-plc-robotica-perfiles-innovadores-y-creativos-tecnicos-graduados-o-estudiantes-rh-pyme-1888725.html?indiceAviso=2","PROGRAMADOR PLC  Róbotica  ( ¡Perfiles innovadores y creativos!) Técnicos  Graduados  o Estudiantes","PROGRAMADOR PLC SENIOR Buscamos perfiles innovadores creativos con ganas de incursionar y desarrollarse en PLC y Róbotica. Edad: 25 a 40 años El objetivo principal del puesto es liderar la programación de PLC en distintos  proyectos respetando los lineamientos técnicos y éticos de su empleador teniendo contacto directo interno con niveles gerenciales y personal a cargo para la coordinación de proyectos  como así también contacto externo con el responsable del proyecto Requisitos·      Técnicos  Graduados o estudiantes avanzados de la carrera de Ingeniero Electrónico y/o automatización y control. ·        Conocimientos técnicos requeridos 3 años en empresas de automatización : PLC  tecnología Allen Bradley y Siemens. ·        Manejo intermedio / avanzado de idioma inglés ·        Perfil proactivo con excelentes relaciones interpersonales fuerte orientación al trabajo en equipo y flexibilidad para trabajar en un entorno dinámico variando según los requerimientos de los clientes Se ofrece:Posición efectiva en una empresa con proyección internacional.CapacitacionesPosibilibidad de CrecimientoExcelente clima laboralRemuneración acorde al puesto OSDE 210 y telefonía celular.Zona de trabajo: Villa Martelli. Horario laboral de lunes a viernes de 9 a 18hs www.rhpyme.com.ar 

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","Rh Pyme","Villa Martelli Buenos Aires","Publicado hace 43 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/analista-programador-.net-alt-consultores-1888651.html?indiceAviso=4","Analista Programador .NET","En ALT Consultores nos encontramos en la búsqueda de un Analista Programador .NET para trabajar con importante cliente del rubro Retail ubicado en la zona de Tapiales Son requisitos excluyentes contar con sólidos conocimientos en SSIS y metodologías ágiles. Serán valorados aquellos perfiles que cuenten con experiencia en los rubros Retail y Logística Se ofrece contratción DIRECTA con el cliente

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","ALT Consultores","Capital Federal Buenos Aires","Publicado hace 45 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/desarrollador-python-alt-consultores-1888650.html?indiceAviso=5","Desarrollador Python","En ALT Consultores buscamos un Desarrollador Python Ssr./Sr. para trabajar con importante cliente del rubro bancario.  ¿Qué buscamos?Perfiles con al menos 1 año de experiencia programando en Python que cuente con conocimientos en Oracle y metodologías ágiles Ofrecemos exelentes condiciones de contratación.  ¡Si estas buscando un cambio esta puede ser tu oportunidad!

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","ALT Consultores","Capital Federal Buenos Aires","Publicado hace 45 días","Full-time","Programación"
"https://www.zonajobs.com.ar/empleos/programador-java-alt-consultores-1888649.html?indiceAviso=6","Programador JAVA","Nos encontramos en búsqueda de un Analista Programador Java para incorporar a nuestro equipo y trabajar con importantes clientes.Las principales responsabilidades serán programación testing generación de casos de prueba reporte de tareas análisis de requerimientos. ¿A quienes buscamos?Buscamos a profesionales del área de sistemas con conocimientos en: Swing Spring Web Services Hibernate Jboss y se valorará experiencia en Angular.Experiencia previa de al menos 6 meses en posiciones similares. Jornada: Full Time - Lunes a Viernes 9 a 18hs/ 8 a 17hsContratación: Relación de Dependencia Si te interesa la propuesta y queres conocer más no dudes en enviarnos tu CV!

			El contenido de este aviso es de propiedad del anunciante. Los requisitos de la posición son definidos y administrados por el anunciante sin que Zonajobs sea responsable por ello.","ALT Consultores","Capital Federal Buenos Aires","Publicado hace 45 días","Full-time","Programación"
